task_id,source,result,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,bleu,chrf,rouge_l,codebleu,ast_similarity,canon_sloc,canon_cyclomatic,canon_maintainability,canon_halstead_volume,canon_halstead_difficulty,canon_halstead_effort,canon_cognitive,canon_comment_density,canon_api_calls,n_output_tokens
mbpp_193,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,30.731,59.354,70.000,21.092,77.419,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,18
mbpp_194,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,2.861,18.994,26.667,3.133,30.380,11.000,2.000,65.005,51.891,2.857,148.261,1.000,0.000,1.000,24
mbpp_195,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,1.262,15.393,24.000,3.665,19.820,14.000,4.000,59.939,118.536,6.650,788.267,5.000,0.000,0.000,19
mbpp_196,mbpp,pass,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,1.000,29.398,48.640,61.111,31.050,86.275,3.000,3.000,84.447,4.755,0.500,2.377,0.000,0.000,1.000,32
mbpp_197,mbpp,pass,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,2.000,18.714,45.592,57.895,24.720,89.231,3.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,2.000,36
mbpp_198,mbpp,fail,1,dead_code,1,dead_code,0,3.000,1.000,78.393,38.039,2.000,76.078,0.000,0.000,0.000,18.363,44.008,55.000,13.447,50.633,6.000,3.000,68.745,95.908,2.885,276.658,2.000,0.000,2.000,29
mbpp_199,mbpp,pass,0,,0,,0,2.000,1.000,85.289,13.932,1.333,18.575,0.000,0.000,1.000,18.981,37.811,43.243,5.683,37.931,7.000,3.000,70.361,34.869,2.800,97.634,3.000,0.000,1.000,27
mbpp_200,mbpp,pass,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,2.000,23.962,42.431,50.000,20.803,79.412,4.000,3.000,81.722,4.755,0.500,2.377,0.000,0.000,2.000,28
mbpp_201,mbpp,fail,0,,0,,0,4.000,,,,,,,0.000,,24.091,56.479,45.455,35.346,,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,2.000,25
mbpp_202,mbpp,fail,0,,0,,0,4.000,,,,,,,0.000,,22.967,31.527,46.512,14.124,,6.000,3.000,70.504,53.774,2.500,134.436,3.000,0.000,2.000,33
